gene_id,SRR21159093,SRR21159098
gene-TRNAF-GAA-69|TRNAF-GAA,0,0
gene-TRNAS-UGA-50|TRNAS-UGA,0,0
gene-TRNAV-AAC-91|TRNAV-AAC,0,0
gene-TRNAA-UGC-61|TRNAA-UGC,0,0
gene-TRNAR-CCU-22|TRNAR-CCU,0,0
gene-TRNAI-UAU-48|TRNAI-UAU,0,0
gene-TRNAS-AGA-60|TRNAS-AGA,0,0
gene-TRNAQ-UUG-17|TRNAQ-UUG,0,0
gene-TRNAS-UGA-51|TRNAS-UGA,0,0
gene-TRNAS-UGA-52|TRNAS-UGA,0,0
gene-TRNAF-AAA-8|TRNAF-AAA,0,0
gene-TRNAT-UGU-58|TRNAT-UGU,0,0
gene-TRNAR-UCU-37|TRNAR-UCU,0,0
gene-TRNAK-CUU-60|TRNAK-CUU,0,0
gene-LOC123357907|LOC123357907,0,0
gene-LOC123357906|LOC123357906,0,0
gene-LOC123357905|LOC123357905,0,0
gene-TRNAT-AGU-69|TRNAT-AGU,0,0
gene-TRNAT-UGU-59|TRNAT-UGU,0,0
gene-TRNAA-UGC-62|TRNAA-UGC,0,0
gene-TRNAK-UUU-53|TRNAK-UUU,0,0
gene-TRNAM-CAU-38|TRNAM-CAU,0,0
gene-TRNAS-GCU-69|TRNAS-GCU,0,1
gene-TRNAS-UGA-53|TRNAS-UGA,0,0
gene-TRNAE-UUC-41|TRNAE-UUC,0,1
gene-LOC123357926|LOC123357926,0,0
gene-TRNAS-UGA-54|TRNAS-UGA,0,0
gene-TRNAK-CUU-61|TRNAK-CUU,0,0
gene-TRNAK-CUU-62|TRNAK-CUU,0,0
gene-TRNAQ-CUG-39|TRNAQ-CUG,0,0
gene-TRNAY-GUA-26|TRNAY-GUA,0,0
gene-TRNAT-AGU-70|TRNAT-AGU,0,0
gene-TRNAT-UGU-60|TRNAT-UGU,0,0
gene-TRNAG-UCC-69|TRNAG-UCC,0,0
gene-TRNAT-AGU-71|TRNAT-AGU,0,0
gene-TRNAF-AAA-9|TRNAF-AAA,0,0
gene-TRNAC-GCA-74|TRNAC-GCA,0,0
gene-TRNAQ-CUG-40|TRNAQ-CUG,0,0
gene-TRNAS-AGA-62|TRNAS-AGA,0,0
gene-LOC123357943|LOC123357943,0,0
gene-LOC123357944|LOC123357944,0,690
gene-LOC123357945|LOC123357945,0,0
gene-TRNAK-CUU-63|TRNAK-CUU,0,0
gene-TRNAT-CGU-15|TRNAT-CGU,0,0
gene-TRNAE-CUC-14|TRNAE-CUC,0,0
gene-TRNAA-UGC-63|TRNAA-UGC,0,0
gene-TRNAK-CUU-64|TRNAK-CUU,0,0
gene-TRNAI-UAU-49|TRNAI-UAU,0,0
gene-TRNAK-UUU-54|TRNAK-UUU,0,0
gene-TRNAT-UGU-61|TRNAT-UGU,0,0
gene-TRNAA-UGC-64|TRNAA-UGC,0,0
gene-TRNAK-UUU-55|TRNAK-UUU,0,0
gene-TRNAT-AGU-72|TRNAT-AGU,0,0
gene-TRNAE-UUC-42|TRNAE-UUC,0,0
gene-TRNAA-UGC-65|TRNAA-UGC,0,0
gene-TRNAS-GCU-70|TRNAS-GCU,0,0
gene-TRNAK-CUU-65|TRNAK-CUU,0,0
gene-TRNAQ-CUG-41|TRNAQ-CUG,0,0
gene-TRNAM-CAU-39|TRNAM-CAU,0,0
gene-LOC123357958|LOC123357958,0,0
gene-TRNAS-CGA-26|TRNAS-CGA,0,0
gene-TRNAF-GAA-70|TRNAF-GAA,0,0
gene-TRNAG-UCC-71|TRNAG-UCC,0,0
gene-TRNAV-AAC-92|TRNAV-AAC,0,0
gene-TRNAS-AGA-63|TRNAS-AGA,0,0
gene-TRNAR-UCU-38|TRNAR-UCU,0,0
gene-TRNAF-GAA-71|TRNAF-GAA,0,0
gene-TRNAS-UGA-55|TRNAS-UGA,0,0
gene-TRNAS-ACU-8|TRNAS-ACU,0,0
gene-TRNAT-UGU-62|TRNAT-UGU,0,0
gene-TRNAM-CAU-40|TRNAM-CAU,0,0
gene-TRNAS-GCU-71|TRNAS-GCU,0,0
gene-TRNAT-AGU-73|TRNAT-AGU,0,0
gene-TRNAK-CUU-66|TRNAK-CUU,0,0
gene-TRNAE-UUC-43|TRNAE-UUC,0,0
gene-LOC123357990|LOC123357990,0,2
gene-LOC123357994|LOC123357994,0,0
gene-LOC123357991|LOC123357991,0,4
gene-TRNAS-UGA-56|TRNAS-UGA,0,0
gene-TRNAA-UGC-66|TRNAA-UGC,0,0
gene-TRNAI-AAU-48|TRNAI-AAU,0,0
gene-LOC123358004|LOC123358004,0,0
gene-TRNAS-GCU-72|TRNAS-GCU,0,0
gene-TRNAT-AGU-74|TRNAT-AGU,0,0
gene-TRNAK-CUU-67|TRNAK-CUU,0,0
gene-TRNAS-UGA-57|TRNAS-UGA,0,0
gene-TRNAQ-CUG-42|TRNAQ-CUG,0,0
gene-TRNAK-CUU-68|TRNAK-CUU,0,0
gene-TRNAR-UCG-16|TRNAR-UCG,0,0
gene-TRNAF-GAA-72|TRNAF-GAA,0,0
gene-TRNAS-UGA-58|TRNAS-UGA,0,0
gene-TRNAE-UUC-44|TRNAE-UUC,0,0
gene-TRNAK-CUU-69|TRNAK-CUU,0,0
gene-TRNAT-UGU-63|TRNAT-UGU,0,0
gene-TRNAK-UUU-56|TRNAK-UUU,0,0
gene-TRNAQ-CUG-43|TRNAQ-CUG,0,0
gene-TRNAS-UGA-59|TRNAS-UGA,0,0
gene-TRNAK-CUU-70|TRNAK-CUU,0,0
gene-TRNAK-UUU-57|TRNAK-UUU,0,0
gene-LOC123358016|LOC123358016,0,0
gene-LOC123358019|LOC123358019,0,0
gene-LOC123358017|LOC123358017,0,0
gene-TRNAR-UCG-17|TRNAR-UCG,0,0
gene-TRNAT-UGU-64|TRNAT-UGU,0,0
gene-TRNAS-AGA-64|TRNAS-AGA,0,0
gene-TRNAF-GAA-73|TRNAF-GAA,0,0
gene-TRNAQ-CUG-44|TRNAQ-CUG,0,0
gene-TRNAD-GUC-54|TRNAD-GUC,0,0
gene-TRNAT-AGU-75|TRNAT-AGU,0,0
gene-TRNAT-CGU-16|TRNAT-CGU,0,0
gene-TRNAA-UGC-67|TRNAA-UGC,0,0
gene-TRNAG-UCC-72|TRNAG-UCC,0,0
gene-TRNAK-CUU-71|TRNAK-CUU,0,0
gene-TRNAT-AGU-76|TRNAT-AGU,0,0
gene-TRNAK-CUU-72|TRNAK-CUU,0,0
gene-TRNAD-GUC-55|TRNAD-GUC,0,0
gene-TRNAD-GUC-56|TRNAD-GUC,0,0
gene-TRNAQ-UUG-18|TRNAQ-UUG,0,0
gene-LOC123358043|LOC123358043,0,5
gene-LOC123358044|LOC123358044,0,7
gene-LOC123358046|LOC123358046,0,152
gene-TRNAA-UGC-68|TRNAA-UGC,0,0
gene-TRNAT-CGU-17|TRNAT-CGU,0,0
gene-TRNAF-AAA-10|TRNAF-AAA,0,0
gene-TRNAS-GCU-73|TRNAS-GCU,0,0
gene-TRNAT-CGU-18|TRNAT-CGU,0,0
gene-TRNAT-UGU-65|TRNAT-UGU,0,0
gene-TRNAS-AGA-65|TRNAS-AGA,0,0
gene-TRNAV-AAC-93|TRNAV-AAC,0,0
gene-LOC123358055|LOC123358055,0,0
gene-TRNAQ-CUG-45|TRNAQ-CUG,0,0
gene-TRNAK-CUU-73|TRNAK-CUU,0,0
gene-TRNAM-CAU-41|TRNAM-CAU,0,0
gene-TRNAI-AAU-49|TRNAI-AAU,0,0
gene-TRNAA-CGC-10|TRNAA-CGC,0,0
gene-TRNAF-GAA-74|TRNAF-GAA,0,0
gene-TRNAS-UGA-60|TRNAS-UGA,0,0
gene-TRNAE-UUC-45|TRNAE-UUC,0,0
gene-TRNAA-UGC-69|TRNAA-UGC,0,0
gene-TRNAF-GAA-75|TRNAF-GAA,0,0
gene-LOC123358066|LOC123358066,0,0
gene-LOC123358077|LOC123358077,0,0
gene-TRNAA-UGC-70|TRNAA-UGC,0,0
gene-TRNAA-UGC-71|TRNAA-UGC,0,0
gene-TRNAA-AGC-25|TRNAA-AGC,0,0
gene-TRNAV-AAC-94|TRNAV-AAC,0,0
gene-LOC123358089|LOC123358089,0,0
gene-TRNAM-CAU-42|TRNAM-CAU,0,0
gene-TRNAA-UGC-72|TRNAA-UGC,0,0
gene-TRNAS-UGA-61|TRNAS-UGA,0,0
gene-TRNAS-GCU-74|TRNAS-GCU,0,0
gene-TRNAT-UGU-66|TRNAT-UGU,0,0
gene-TRNAC-GCA-75|TRNAC-GCA,0,0
gene-TRNAV-UAC-12|TRNAV-UAC,0,0
gene-TRNAK-UUU-58|TRNAK-UUU,0,0
gene-TRNAA-UGC-73|TRNAA-UGC,0,0
gene-TRNAT-UGU-67|TRNAT-UGU,0,0
gene-TRNAE-UUC-46|TRNAE-UUC,0,0
gene-TRNAA-UGC-74|TRNAA-UGC,0,0
gene-TRNAS-GCU-75|TRNAS-GCU,0,0
gene-TRNAV-UAC-13|TRNAV-UAC,0,0
gene-TRNAT-UGU-68|TRNAT-UGU,0,0
gene-TRNAS-GCU-76|TRNAS-GCU,0,0
gene-TRNAT-CGU-19|TRNAT-CGU,0,0
gene-TRNAC-ACA-19|TRNAC-ACA,0,0
gene-TRNAV-GAC-6|TRNAV-GAC,0,0
gene-TRNAF-GAA-76|TRNAF-GAA,0,0
gene-TRNAS-GCU-77|TRNAS-GCU,0,0
gene-LOC123358116|LOC123358116,0,0
gene-TRNAS-UGA-62|TRNAS-UGA,0,0
gene-TRNAE-CUC-15|TRNAE-CUC,0,0
gene-TRNAA-UGC-75|TRNAA-UGC,0,0
gene-TRNAS-AGA-66|TRNAS-AGA,0,0
gene-TRNAF-AAA-11|TRNAF-AAA,0,0
gene-TRNAS-GCU-78|TRNAS-GCU,0,0
gene-TRNAV-AAC-95|TRNAV-AAC,0,0
gene-TRNAT-UGU-69|TRNAT-UGU,0,0
gene-TRNAS-GCU-79|TRNAS-GCU,0,0
gene-TRNAS-UGA-63|TRNAS-UGA,0,0
gene-TRNAS-AGA-67|TRNAS-AGA,0,0
gene-TRNAA-UGC-76|TRNAA-UGC,0,0
gene-TRNAK-UUU-59|TRNAK-UUU,0,0
gene-TRNAG-UCC-73|TRNAG-UCC,0,0
gene-TRNAV-AAC-96|TRNAV-AAC,0,0
gene-TRNAA-UGC-77|TRNAA-UGC,0,0
gene-TRNAA-UGC-78|TRNAA-UGC,0,0
gene-TRNAK-UUU-60|TRNAK-UUU,0,0
gene-TRNAS-UGA-64|TRNAS-UGA,0,0
gene-TRNAV-AAC-97|TRNAV-AAC,0,0
gene-TRNAE-UUC-47|TRNAE-UUC,0,0
gene-TRNAY-GUA-27|TRNAY-GUA,0,0
gene-TRNAA-UGC-79|TRNAA-UGC,0,0
gene-TRNAK-UUU-61|TRNAK-UUU,0,0
gene-TRNAT-AGU-77|TRNAT-AGU,0,0
gene-TRNAC-GCA-76|TRNAC-GCA,0,2
gene-TRNAK-CUU-74|TRNAK-CUU,0,0
gene-TRNAS-UGA-65|TRNAS-UGA,0,0
gene-TRNAC-GCA-77|TRNAC-GCA,0,0
gene-TRNAF-GAA-77|TRNAF-GAA,0,0
gene-TRNAF-GAA-78|TRNAF-GAA,0,0
gene-TRNAS-CGA-27|TRNAS-CGA,0,0
gene-LOC123358147|LOC123358147,0,0
gene-TRNAN-GUU-36|TRNAN-GUU,0,0
gene-TRNAQ-CUG-46|TRNAQ-CUG,0,0
gene-TRNAK-UUU-62|TRNAK-UUU,0,0
gene-TRNAK-CUU-75|TRNAK-CUU,0,0
gene-TRNAQ-CUG-47|TRNAQ-CUG,0,0
gene-TRNAS-AGA-68|TRNAS-AGA,0,0
gene-LOC123358157|LOC123358157,0,0
gene-LOC123358158|LOC123358158,0,0
gene-TRNAE-UUC-48|TRNAE-UUC,0,0
gene-TRNAE-UUC-49|TRNAE-UUC,0,0
gene-TRNAA-UGC-80|TRNAA-UGC,0,0
gene-LOC123358167|LOC123358167,0,0
gene-TRNAS-UGA-66|TRNAS-UGA,0,0
gene-LOC123358168|LOC123358168,0,0
gene-TRNAM-CAU-43|TRNAM-CAU,0,0
gene-TRNAT-AGU-78|TRNAT-AGU,0,0
gene-TRNAK-UUU-63|TRNAK-UUU,0,0
gene-TRNAA-CGC-11|TRNAA-CGC,0,0
gene-TRNAI-AAU-50|TRNAI-AAU,0,0
gene-TRNAI-AAU-51|TRNAI-AAU,0,0
gene-TRNAS-AGA-69|TRNAS-AGA,0,0
gene-TRNAQ-CUG-48|TRNAQ-CUG,0,0
gene-TRNAS-CGA-28|TRNAS-CGA,0,0
gene-TRNAS-GCU-80|TRNAS-GCU,0,0
gene-TRNAT-UGU-70|TRNAT-UGU,0,0
gene-LOC123358187|LOC123358187,0,0
gene-TRNAA-UGC-81|TRNAA-UGC,0,0
gene-TRNAK-CUU-76|TRNAK-CUU,0,0
gene-TRNAE-UUC-50|TRNAE-UUC,0,0
gene-LOC123358195|LOC123358195,0,0
gene-TRNAK-CUU-78|TRNAK-CUU,0,0
gene-TRNAI-AAU-52|TRNAI-AAU,0,0
gene-TRNAT-UGU-71|TRNAT-UGU,0,0
gene-TRNAK-UUU-64|TRNAK-UUU,0,0
gene-TRNAK-CUU-79|TRNAK-CUU,0,0
gene-TRNAQ-CUG-49|TRNAQ-CUG,0,0
gene-TRNAS-CGA-29|TRNAS-CGA,0,0
gene-TRNAK-CUU-80|TRNAK-CUU,0,0
gene-TRNAT-AGU-79|TRNAT-AGU,0,0
gene-TRNAT-AGU-80|TRNAT-AGU,0,0
gene-TRNAS-GCU-81|TRNAS-GCU,0,0
gene-LOC123358210|LOC123358210,0,0
gene-TRNAT-AGU-81|TRNAT-AGU,0,0
gene-LOC123358212|LOC123358212,0,0
gene-TRNAV-AAC-98|TRNAV-AAC,0,0
gene-LOC123358234|LOC123358234,0,0
gene-TRNAC-GCA-79|TRNAC-GCA,0,0
gene-TRNAT-AGU-82|TRNAT-AGU,0,0
gene-TRNAV-AAC-99|TRNAV-AAC,0,1
gene-TRNAV-AAC-100|TRNAV-AAC,0,0
gene-TRNAF-GAA-80|TRNAF-GAA,0,0
gene-TRNAV-AAC-101|TRNAV-AAC,0,0
gene-TRNAG-UCC-74|TRNAG-UCC,0,0
gene-TRNAS-GCU-82|TRNAS-GCU,0,0
gene-TRNAS-ACU-9|TRNAS-ACU,0,0
gene-TRNAC-GCA-80|TRNAC-GCA,0,0
gene-TRNAA-AGC-26|TRNAA-AGC,0,0
gene-TRNAI-AAU-53|TRNAI-AAU,0,0
gene-TRNAT-AGU-83|TRNAT-AGU,0,0
gene-TRNAC-GCA-82|TRNAC-GCA,0,0
gene-TRNAT-AGU-85|TRNAT-AGU,0,0
gene-TRNAV-AAC-104|TRNAV-AAC,0,0
gene-LOC123358224|LOC123358224,0,72
gene-LOC123358235|LOC123358235,0,0
gene-TRNAS-AGA-70|TRNAS-AGA,0,0
gene-TRNAC-GCA-83|TRNAC-GCA,0,0
gene-TRNAV-AAC-105|TRNAV-AAC,0,0
gene-TRNAC-GCA-84|TRNAC-GCA,0,0
gene-TRNAS-AGA-71|TRNAS-AGA,0,0
gene-TRNAV-AAC-106|TRNAV-AAC,0,0
gene-TRNAG-UCC-76|TRNAG-UCC,0,0
gene-TRNAV-AAC-107|TRNAV-AAC,0,0
gene-LOC123358225|LOC123358225,0,0
gene-LOC123358222|LOC123358222,0,0
gene-TRNAA-UGC-83|TRNAA-UGC,0,0
gene-TRNAS-GCU-83|TRNAS-GCU,0,0
gene-TRNAT-AGU-86|TRNAT-AGU,0,0
gene-TRNAS-CGA-30|TRNAS-CGA,0,0
gene-TRNAI-GAU-5|TRNAI-GAU,0,0
gene-TRNAS-GCU-84|TRNAS-GCU,0,0
gene-TRNAC-GCA-85|TRNAC-GCA,0,0
gene-TRNAG-UCC-77|TRNAG-UCC,0,0
gene-LOC123358238|LOC123358238,0,23
gene-TRNAT-CGU-20|TRNAT-CGU,0,0
gene-TRNAV-AAC-108|TRNAV-AAC,0,0
gene-TRNAC-GCA-86|TRNAC-GCA,0,0
gene-TRNAV-AAC-109|TRNAV-AAC,0,0
gene-TRNAT-AGU-87|TRNAT-AGU,0,0
gene-TRNAC-ACA-21|TRNAC-ACA,0,0
gene-TRNAS-GCU-85|TRNAS-GCU,0,0
gene-TRNAV-UAC-14|TRNAV-UAC,0,0
gene-TRNAV-AAC-110|TRNAV-AAC,0,0
gene-TRNAV-AAC-111|TRNAV-AAC,0,0
gene-TRNAF-GAA-82|TRNAF-GAA,0,0
gene-LOC123358298|LOC123358298,0,0
gene-TRNAK-UUU-65|TRNAK-UUU,0,0
gene-TRNAI-UAU-51|TRNAI-UAU,0,0
gene-TRNAG-UCC-78|TRNAG-UCC,0,0
gene-TRNAT-AGU-88|TRNAT-AGU,0,0
gene-TRNAV-AAC-112|TRNAV-AAC,0,1
gene-TRNAV-AAC-113|TRNAV-AAC,0,0
gene-TRNAV-AAC-115|TRNAV-AAC,0,0
gene-TRNAS-GCU-86|TRNAS-GCU,0,0
gene-TRNAF-GAA-83|TRNAF-GAA,0,0
gene-TRNAG-UCC-79|TRNAG-UCC,0,0
gene-TRNAV-AAC-116|TRNAV-AAC,0,0
gene-TRNAV-AAC-117|TRNAV-AAC,0,0
gene-TRNAS-GCU-87|TRNAS-GCU,0,0
gene-TRNAA-UGC-84|TRNAA-UGC,0,0
gene-TRNAG-UCC-80|TRNAG-UCC,0,0
gene-TRNAN-GUU-37|TRNAN-GUU,0,0
gene-TRNAV-AAC-118|TRNAV-AAC,0,0
gene-TRNAV-AAC-119|TRNAV-AAC,0,0
gene-TRNAC-GCA-88|TRNAC-GCA,0,0
gene-TRNAG-UCC-81|TRNAG-UCC,0,0
gene-TRNAA-UGC-85|TRNAA-UGC,0,0
gene-TRNAC-ACA-22|TRNAC-ACA,0,0
gene-TRNAF-AAA-12|TRNAF-AAA,0,0
gene-TRNAI-AAU-54|TRNAI-AAU,0,0
gene-TRNAV-AAC-120|TRNAV-AAC,0,0
gene-TRNAV-AAC-121|TRNAV-AAC,0,0
gene-TRNAG-UCC-84|TRNAG-UCC,0,0
gene-TRNAV-AAC-122|TRNAV-AAC,0,0
gene-TRNAC-ACA-23|TRNAC-ACA,0,0
gene-TRNAT-AGU-90|TRNAT-AGU,0,0
gene-TRNAV-AAC-123|TRNAV-AAC,0,0
gene-TRNAT-AGU-91|TRNAT-AGU,0,0
gene-LOC123358294|LOC123358294,0,12
gene-TRNAT-UGU-72|TRNAT-UGU,0,0
gene-TRNAT-CGU-21|TRNAT-CGU,0,0
gene-TRNAF-GAA-85|TRNAF-GAA,0,0
gene-TRNAF-AAA-13|TRNAF-AAA,0,0
gene-TRNAA-UGC-86|TRNAA-UGC,0,0
gene-TRNAT-AGU-92|TRNAT-AGU,0,0
gene-TRNAF-GAA-86|TRNAF-GAA,0,0
gene-TRNAT-AGU-93|TRNAT-AGU,0,0
gene-TRNAC-GCA-89|TRNAC-GCA,0,0
gene-LOC123358296|LOC123358296,0,0
gene-TRNAF-GAA-87|TRNAF-GAA,0,0
gene-TRNAA-UGC-87|TRNAA-UGC,0,0
gene-TRNAS-AGA-73|TRNAS-AGA,0,0
gene-TRNAI-AAU-55|TRNAI-AAU,0,0
gene-TRNAS-GCU-88|TRNAS-GCU,0,0
gene-TRNAV-AAC-124|TRNAV-AAC,0,0
gene-TRNAG-UCC-85|TRNAG-UCC,0,0
gene-TRNAF-GAA-88|TRNAF-GAA,0,0
gene-LOC123358367|LOC123358367,0,0
gene-TRNAA-UGC-88|TRNAA-UGC,0,0
gene-TRNAG-UCC-86|TRNAG-UCC,0,0
gene-TRNAV-AAC-125|TRNAV-AAC,0,0
gene-TRNAS-GCU-89|TRNAS-GCU,0,0
gene-TRNAF-GAA-89|TRNAF-GAA,0,0
gene-TRNAV-AAC-126|TRNAV-AAC,0,0
gene-TRNAG-UCC-87|TRNAG-UCC,0,0
gene-TRNAG-ACC-6|TRNAG-ACC,0,0
gene-TRNAS-GCU-90|TRNAS-GCU,0,0
gene-TRNAS-ACU-10|TRNAS-ACU,0,0
gene-TRNAV-GAC-7|TRNAV-GAC,0,0
gene-TRNAC-GCA-91|TRNAC-GCA,0,0
gene-TRNAV-AAC-127|TRNAV-AAC,0,0
gene-TRNAT-AGU-94|TRNAT-AGU,0,0
gene-TRNAI-AAU-56|TRNAI-AAU,0,0
gene-TRNAG-UCC-88|TRNAG-UCC,0,0
gene-TRNAT-AGU-95|TRNAT-AGU,0,0
gene-TRNAV-AAC-128|TRNAV-AAC,0,0
gene-TRNAS-GCU-91|TRNAS-GCU,0,0
gene-TRNAS-GCU-92|TRNAS-GCU,0,0
gene-TRNAS-AGA-74|TRNAS-AGA,0,0
gene-TRNAI-AAU-57|TRNAI-AAU,0,0
gene-TRNAG-UCC-90|TRNAG-UCC,0,0
gene-TRNAI-AAU-58|TRNAI-AAU,0,0
gene-TRNAV-AAC-129|TRNAV-AAC,0,0
gene-TRNAS-AGA-75|TRNAS-AGA,0,0
gene-TRNAG-UCC-91|TRNAG-UCC,0,0
gene-TRNAV-AAC-130|TRNAV-AAC,0,0
gene-TRNAC-GCA-92|TRNAC-GCA,0,0
gene-TRNAS-AGA-76|TRNAS-AGA,0,0
gene-TRNAV-AAC-131|TRNAV-AAC,0,0
gene-TRNAF-GAA-90|TRNAF-GAA,0,0
gene-TRNAC-GCA-93|TRNAC-GCA,0,0
gene-TRNAT-AGU-97|TRNAT-AGU,0,0
gene-TRNAV-CAC-27|TRNAV-CAC,0,0
gene-TRNAS-GCU-93|TRNAS-GCU,0,0
gene-TRNAN-GUU-38|TRNAN-GUU,0,0
gene-TRNAI-GAU-6|TRNAI-GAU,0,0
gene-TRNAV-AAC-132|TRNAV-AAC,0,0
gene-TRNAS-AGA-77|TRNAS-AGA,0,0
gene-TRNAN-GUU-39|TRNAN-GUU,0,0
gene-TRNAV-AAC-133|TRNAV-AAC,0,0
gene-TRNAT-AGU-98|TRNAT-AGU,0,0
gene-LOC123358365|LOC123358365,0,0
gene-LOC123358434|LOC123358434,0,0
gene-LOC123358436|LOC123358436,0,0
gene-LOC123358435|LOC123358435,0,0
gene-TRNAT-AGU-99|TRNAT-AGU,0,0
gene-TRNAC-GCA-94|TRNAC-GCA,0,0
gene-LOC123358437|LOC123358437,0,0
gene-TRNAG-UCC-92|TRNAG-UCC,0,0
gene-TRNAS-CGA-31|TRNAS-CGA,0,0
gene-TRNAI-AAU-59|TRNAI-AAU,0,0
gene-TRNAS-AGA-79|TRNAS-AGA,0,0
gene-TRNAC-GCA-96|TRNAC-GCA,0,0
gene-TRNAC-GCA-97|TRNAC-GCA,0,0
gene-TRNAS-AGA-80|TRNAS-AGA,0,0
gene-TRNAA-AGC-27|TRNAA-AGC,0,0
gene-TRNAT-AGU-103|TRNAT-AGU,0,0
gene-TRNAV-AAC-137|TRNAV-AAC,0,0
gene-TRNAV-UAC-15|TRNAV-UAC,0,0
gene-LOC123358429|LOC123358429,0,0
gene-TRNAS-GCU-94|TRNAS-GCU,0,0
gene-TRNAC-ACA-24|TRNAC-ACA,0,0
gene-TRNAF-AAA-15|TRNAF-AAA,0,0
gene-TRNAS-GCU-95|TRNAS-GCU,0,0
gene-TRNAC-GCA-102|TRNAC-GCA,0,0
gene-TRNAS-AGA-83|TRNAS-AGA,0,0
gene-TRNAT-AGU-104|TRNAT-AGU,0,0
gene-TRNAT-AGU-105|TRNAT-AGU,0,0
gene-LOC123358479|LOC123358479,0,0
gene-TRNAC-GCA-103|TRNAC-GCA,0,0
gene-TRNAS-AGA-85|TRNAS-AGA,0,0
gene-TRNAG-UCC-95|TRNAG-UCC,0,0
gene-TRNAV-AAC-138|TRNAV-AAC,0,0
gene-TRNAR-CCU-23|TRNAR-CCU,0,0
gene-TRNAF-GAA-92|TRNAF-GAA,0,0
gene-TRNAN-GUU-41|TRNAN-GUU,0,0
gene-TRNAS-GCU-97|TRNAS-GCU,0,1
gene-LOC123358501|LOC123358501,0,5
gene-TRNAV-AAC-140|TRNAV-AAC,0,0
gene-TRNAG-UCC-96|TRNAG-UCC,0,0
gene-TRNAA-UGC-93|TRNAA-UGC,0,0
gene-TRNAC-GCA-104|TRNAC-GCA,0,0
gene-TRNAG-UCC-98|TRNAG-UCC,0,0
gene-TRNAG-UCC-99|TRNAG-UCC,0,0
gene-TRNAT-AGU-106|TRNAT-AGU,0,0
gene-TRNAC-GCA-108|TRNAC-GCA,0,0
gene-LOC123358506|LOC123358506,0,6
gene-TRNAT-UGU-74|TRNAT-UGU,0,0
gene-TRNAN-GUU-42|TRNAN-GUU,0,0
gene-TRNAF-GAA-93|TRNAF-GAA,0,0
gene-LOC123358505|LOC123358505,0,0
gene-TRNAC-GCA-109|TRNAC-GCA,0,0
gene-TRNAI-AAU-60|TRNAI-AAU,0,0
gene-TRNAV-AAC-143|TRNAV-AAC,0,0
gene-TRNAR-UCU-39|TRNAR-UCU,0,0
gene-TRNAA-UGC-94|TRNAA-UGC,0,0
gene-TRNAG-UCC-100|TRNAG-UCC,0,0
gene-TRNAA-UGC-95|TRNAA-UGC,0,0
gene-LOC123358547|LOC123358547,0,0
gene-LOC123358549|LOC123358549,0,0
gene-TRNAE-UUC-52|TRNAE-UUC,0,0
gene-TRNAK-CUU-81|TRNAK-CUU,0,0
gene-TRNAK-UUU-66|TRNAK-UUU,0,0
gene-LOC123358554|LOC123358554,0,1
gene-LOC123358551|LOC123358551,0,0
gene-TRNAF-GAA-94|TRNAF-GAA,0,1
gene-TRNAS-CGA-32|TRNAS-CGA,0,0
gene-TRNAQ-CUG-50|TRNAQ-CUG,0,0
gene-TRNAN-GUU-43|TRNAN-GUU,0,0
gene-TRNAS-AGA-87|TRNAS-AGA,0,0
gene-TRNAR-CCU-24|TRNAR-CCU,0,0
gene-TRNAR-UCU-40|TRNAR-UCU,0,0
gene-TRNAS-CGA-33|TRNAS-CGA,0,0
gene-TRNAN-GUU-44|TRNAN-GUU,0,0
gene-TRNAM-CAU-44|TRNAM-CAU,0,0
gene-TRNAN-GUU-45|TRNAN-GUU,0,1
gene-TRNAS-AGA-88|TRNAS-AGA,0,0
gene-TRNAS-AGA-89|TRNAS-AGA,0,0
gene-TRNAT-UGU-75|TRNAT-UGU,0,0
gene-TRNAV-AAC-144|TRNAV-AAC,0,0
gene-TRNAV-UAC-16|TRNAV-UAC,0,0
gene-TRNAQ-UUG-19|TRNAQ-UUG,0,0
gene-TRNAA-UGC-96|TRNAA-UGC,0,0
gene-TRNAV-AAC-145|TRNAV-AAC,0,0
gene-TRNAM-CAU-45|TRNAM-CAU,0,0
gene-TRNAK-CUU-82|TRNAK-CUU,0,0
gene-TRNAE-UUC-53|TRNAE-UUC,0,0
gene-TRNAL-CAA-48|TRNAL-CAA,0,0
gene-TRNAR-CCU-25|TRNAR-CCU,0,0
gene-TRNAS-AGA-90|TRNAS-AGA,0,0
gene-TRNAI-UAU-52|TRNAI-UAU,0,0
gene-TRNAQ-UUG-20|TRNAQ-UUG,0,0
gene-TRNAR-CCU-26|TRNAR-CCU,0,0
gene-TRNAQ-CUG-51|TRNAQ-CUG,0,0
gene-TRNAE-UUC-54|TRNAE-UUC,0,0
gene-TRNAM-CAU-46|TRNAM-CAU,0,0
gene-TRNAV-AAC-146|TRNAV-AAC,0,0
gene-LOC123358550|LOC123358550,0,0
gene-LOC123358552|LOC123358552,0,0
gene-TRNAK-CUU-83|TRNAK-CUU,0,0
gene-TRNAE-UUC-55|TRNAE-UUC,0,0
gene-TRNAL-CAA-49|TRNAL-CAA,0,0
gene-TRNAK-CUU-84|TRNAK-CUU,0,0
gene-LOC123358546|LOC123358546,0,0
gene-TRNAS-UGA-67|TRNAS-UGA,0,0
gene-TRNAF-GAA-95|TRNAF-GAA,0,0
